log_id,item_id,timestamp,movement_type,location,order_id
LOG_02442,ITEM_0971,2023-04-12 18:00:00,out,B9,ORD_2442
LOG_02443,ITEM_0284,2023-04-12 19:00:00,out,B17,ORD_2443
LOG_02444,ITEM_0818,2023-04-12 20:00:00,in,B20,ORD_2444
LOG_02445,ITEM_0932,2023-04-12 21:00:00,out,B8,ORD_2445
LOG_02446,ITEM_0837,2023-04-12 22:00:00,in,B16,ORD_2446
LOG_02447,ITEM_0959,2023-04-12 23:00:00,in,B10,ORD_2447
LOG_02448,ITEM_0560,2023-04-13 00:00:00,in,B19,ORD_2448
LOG_02449,ITEM_0092,2023-04-13 01:00:00,out,B20,ORD_2449
LOG_02450,ITEM_0627,2023-04-13 02:00:00,in,B16,ORD_2450
LOG_02451,ITEM_0241,2023-04-13 03:00:00,out,B9,ORD_2451
LOG_02452,ITEM_0740,2023-04-13 04:00:00,out,B2,ORD_2452
LOG_02453,ITEM_0511,2023-04-13 05:00:00,in,B11,ORD_2453
LOG_02454,ITEM_0016,2023-04-13 06:00:00,in,B6,ORD_2454
LOG_02455,ITEM_0666,2023-04-13 07:00:00,in,B3,ORD_2455
LOG_02456,ITEM_0720,2023-04-13 08:00:00,in,B8,ORD_2456
LOG_02457,ITEM_0768,2023-04-13 09:00:00,in,B13,ORD_2457
LOG_02458,ITEM_0126,2023-04-13 10:00:00,in,B20,ORD_2458
LOG_02459,ITEM_0317,2023-04-13 11:00:00,out,B19,ORD_2459
LOG_02460,ITEM_0394,2023-04-13 12:00:00,out,B7,ORD_2460
LOG_02461,ITEM_0889,2023-04-13 13:00:00,out,B19,ORD_2461
LOG_02462,ITEM_0940,2023-04-13 14:00:00,in,B15,ORD_2462
LOG_02463,ITEM_0920,2023-04-13 15:00:00,out,B19,ORD_2463
LOG_02464,ITEM_0715,2023-04-13 16:00:00,in,B10,ORD_2464
LOG_02465,ITEM_0243,2023-04-13 17:00:00,in,B16,ORD_2465
LOG_02466,ITEM_0923,2023-04-13 18:00:00,in,B14,ORD_2466
LOG_02467,ITEM_0081,2023-04-13 19:00:00,in,B11,ORD_2467
LOG_02468,ITEM_0482,2023-04-13 20:00:00,out,B12,ORD_2468
LOG_02469,ITEM_0130,2023-04-13 21:00:00,out,B2,ORD_2469
LOG_02470,ITEM_0426,2023-04-13 22:00:00,in,B13,ORD_2470
LOG_02471,ITEM_0350,2023-04-13 23:00:00,in,B7,ORD_2471
LOG_02472,ITEM_0110,2023-04-14 00:00:00,in,B2,ORD_2472
LOG_02473,ITEM_0219,2023-04-14 01:00:00,in,B19,ORD_2473
LOG_02474,ITEM_0604,2023-04-14 02:00:00,in,B10,ORD_2474
LOG_02475,ITEM_0639,2023-04-14 03:00:00,in,B17,ORD_2475
LOG_02476,ITEM_0108,2023-04-14 04:00:00,in,B11,ORD_2476
LOG_02477,ITEM_0908,2023-04-14 05:00:00,out,B12,ORD_2477
LOG_02478,ITEM_0886,2023-04-14 06:00:00,in,B19,ORD_2478
LOG_02479,ITEM_0554,2023-04-14 07:00:00,in,B1,ORD_2479
LOG_02480,ITEM_0468,2023-04-14 08:00:00,in,B20,ORD_2480
LOG_02481,ITEM_0140,2023-04-14 09:00:00,out,B9,ORD_2481
LOG_02482,ITEM_0634,2023-04-14 10:00:00,out,B14,ORD_2482
LOG_02483,ITEM_0207,2023-04-14 11:00:00,in,B20,ORD_2483
LOG_02484,ITEM_0592,2023-04-14 12:00:00,in,B10,ORD_2484
LOG_02485,ITEM_0124,2023-04-14 13:00:00,in,B8,ORD_2485
LOG_02486,ITEM_0547,2023-04-14 14:00:00,in,B15,ORD_2486
LOG_02487,ITEM_0493,2023-04-14 15:00:00,out,B4,ORD_2487
LOG_02488,ITEM_0081,2023-04-14 16:00:00,in,B7,ORD_2488
LOG_02489,ITEM_0267,2023-04-14 17:00:00,out,B19,ORD_2489
LOG_02490,ITEM_0472,2023-04-14 18:00:00,out,B15,ORD_2490
LOG_02491,ITEM_0267,2023-04-14 19:00:00,in,B5,ORD_2491
LOG_02492,ITEM_0515,2023-04-14 20:00:00,out,B16,ORD_2492
LOG_02493,ITEM_0930,2023-04-14 21:00:00,out,B15,ORD_2493
LOG_02494,ITEM_0436,2023-04-14 22:00:00,out,B2,ORD_2494
LOG_02495,ITEM_0442,2023-04-14 23:00:00,in,B12,ORD_2495
LOG_02496,ITEM_0942,2023-04-15 00:00:00,out,B5,ORD_2496
LOG_02497,ITEM_0707,2023-04-15 01:00:00,in,B8,ORD_2497
LOG_02498,ITEM_0976,2023-04-15 02:00:00,in,B20,ORD_2498
LOG_02499,ITEM_0734,2023-04-15 03:00:00,in,B19,ORD_2499
LOG_02500,ITEM_0345,2023-04-15 04:00:00,out,B6,ORD_2500
LOG_02501,ITEM_0943,2023-04-15 05:00:00,out,B20,ORD_2501
LOG_02502,ITEM_0232,2023-04-15 06:00:00,out,B11,ORD_2502
LOG_02503,ITEM_0055,2023-04-15 07:00:00,out,B20,ORD_2503
LOG_02504,ITEM_0703,2023-04-15 08:00:00,in,B18,ORD_2504
LOG_02505,ITEM_0855,2023-04-15 09:00:00,out,B20,ORD_2505
LOG_02506,ITEM_0070,2023-04-15 10:00:00,out,B19,ORD_2506
LOG_02507,ITEM_0486,2023-04-15 11:00:00,in,B10,ORD_2507
LOG_02508,ITEM_0952,2023-04-15 12:00:00,out,B18,ORD_2508
LOG_02509,ITEM_0180,2023-04-15 13:00:00,out,B20,ORD_2509
LOG_02510,ITEM_0605,2023-04-15 14:00:00,in,B20,ORD_2510
LOG_02511,ITEM_0611,2023-04-15 15:00:00,out,B8,ORD_2511
LOG_02512,ITEM_0480,2023-04-15 16:00:00,in,B17,ORD_2512
LOG_02513,ITEM_0970,2023-04-15 17:00:00,out,B11,ORD_2513
LOG_02514,ITEM_0006,2023-04-15 18:00:00,in,B9,ORD_2514
LOG_02515,ITEM_0814,2023-04-15 19:00:00,out,B13,ORD_2515
LOG_02516,ITEM_0578,2023-04-15 20:00:00,out,B7,ORD_2516
LOG_02517,ITEM_0146,2023-04-15 21:00:00,out,B12,ORD_2517
LOG_02518,ITEM_0604,2023-04-15 22:00:00,out,B4,ORD_2518
LOG_02519,ITEM_0304,2023-04-15 23:00:00,in,B3,ORD_2519
LOG_02520,ITEM_0291,2023-04-16 00:00:00,in,B20,ORD_2520
LOG_02521,ITEM_0636,2023-04-16 01:00:00,out,B2,ORD_2521
LOG_02522,ITEM_0762,2023-04-16 02:00:00,out,B19,ORD_2522
LOG_02523,ITEM_0173,2023-04-16 03:00:00,in,B19,ORD_2523
LOG_02524,ITEM_0348,2023-04-16 04:00:00,out,B17,ORD_2524
LOG_02525,ITEM_0723,2023-04-16 05:00:00,out,B8,ORD_2525
LOG_02526,ITEM_0660,2023-04-16 06:00:00,out,B12,ORD_2526
LOG_02527,ITEM_0432,2023-04-16 07:00:00,out,B1,ORD_2527
LOG_02528,ITEM_0673,2023-04-16 08:00:00,in,B7,ORD_2528
LOG_02529,ITEM_0146,2023-04-16 09:00:00,in,B12,ORD_2529
LOG_02530,ITEM_0783,2023-04-16 10:00:00,out,B12,ORD_2530
LOG_02531,ITEM_0937,2023-04-16 11:00:00,out,B1,ORD_2531
LOG_02532,ITEM_0358,2023-04-16 12:00:00,out,B1,ORD_2532
LOG_02533,ITEM_0344,2023-04-16 13:00:00,in,B14,ORD_2533
LOG_02534,ITEM_0744,2023-04-16 14:00:00,in,B1,ORD_2534
LOG_02535,ITEM_0248,2023-04-16 15:00:00,out,B10,ORD_2535
LOG_02536,ITEM_0036,2023-04-16 16:00:00,in,B14,ORD_2536
LOG_02537,ITEM_0120,2023-04-16 17:00:00,out,B12,ORD_2537
LOG_02538,ITEM_0707,2023-04-16 18:00:00,out,B8,ORD_2538
LOG_02539,ITEM_0544,2023-04-16 19:00:00,in,B3,ORD_2539
LOG_02540,ITEM_0213,2023-04-16 20:00:00,out,B15,ORD_2540
LOG_02541,ITEM_0076,2023-04-16 21:00:00,in,B13,ORD_2541
LOG_02542,ITEM_0349,2023-04-16 22:00:00,in,B3,ORD_2542
LOG_02543,ITEM_0460,2023-04-16 23:00:00,out,B17,ORD_2543
LOG_02544,ITEM_0322,2023-04-17 00:00:00,out,B18,ORD_2544
LOG_02545,ITEM_0200,2023-04-17 01:00:00,in,B4,ORD_2545
LOG_02546,ITEM_0163,2023-04-17 02:00:00,in,B4,ORD_2546
LOG_02547,ITEM_0538,2023-04-17 03:00:00,out,B19,ORD_2547
LOG_02548,ITEM_0436,2023-04-17 04:00:00,in,B19,ORD_2548
LOG_02549,ITEM_0055,2023-04-17 05:00:00,out,B18,ORD_2549
LOG_02550,ITEM_0774,2023-04-17 06:00:00,in,B4,ORD_2550
LOG_02551,ITEM_0821,2023-04-17 07:00:00,out,B20,ORD_2551
LOG_02552,ITEM_0909,2023-04-17 08:00:00,in,B6,ORD_2552
LOG_02553,ITEM_0701,2023-04-17 09:00:00,in,B5,ORD_2553
LOG_02554,ITEM_0261,2023-04-17 10:00:00,out,B2,ORD_2554
LOG_02555,ITEM_0300,2023-04-17 11:00:00,out,B5,ORD_2555
LOG_02556,ITEM_0026,2023-04-17 12:00:00,in,B13,ORD_2556
LOG_02557,ITEM_0413,2023-04-17 13:00:00,in,B11,ORD_2557
LOG_02558,ITEM_0508,2023-04-17 14:00:00,in,B10,ORD_2558
LOG_02559,ITEM_0067,2023-04-17 15:00:00,out,B1,ORD_2559
LOG_02560,ITEM_0303,2023-04-17 16:00:00,in,B18,ORD_2560
LOG_02561,ITEM_0918,2023-04-17 17:00:00,out,B3,ORD_2561
LOG_02562,ITEM_0088,2023-04-17 18:00:00,in,B5,ORD_2562
LOG_02563,ITEM_0548,2023-04-17 19:00:00,in,B11,ORD_2563
LOG_02564,ITEM_0648,2023-04-17 20:00:00,in,B6,ORD_2564
LOG_02565,ITEM_0847,2023-04-17 21:00:00,out,B13,ORD_2565
LOG_02566,ITEM_0133,2023-04-17 22:00:00,out,B11,ORD_2566
LOG_02567,ITEM_0748,2023-04-17 23:00:00,in,B6,ORD_2567
LOG_02568,ITEM_0085,2023-04-18 00:00:00,out,B9,ORD_2568
LOG_02569,ITEM_0985,2023-04-18 01:00:00,in,B17,ORD_2569
LOG_02570,ITEM_0272,2023-04-18 02:00:00,in,B11,ORD_2570
LOG_02571,ITEM_0634,2023-04-18 03:00:00,in,B15,ORD_2571
LOG_02572,ITEM_0435,2023-04-18 04:00:00,in,B8,ORD_2572
LOG_02573,ITEM_0510,2023-04-18 05:00:00,out,B2,ORD_2573
LOG_02574,ITEM_0269,2023-04-18 06:00:00,in,B7,ORD_2574
LOG_02575,ITEM_0077,2023-04-18 07:00:00,in,B6,ORD_2575
LOG_02576,ITEM_0711,2023-04-18 08:00:00,in,B18,ORD_2576
LOG_02577,ITEM_0329,2023-04-18 09:00:00,in,B1,ORD_2577
LOG_02578,ITEM_0705,2023-04-18 10:00:00,in,B12,ORD_2578
LOG_02579,ITEM_0112,2023-04-18 11:00:00,in,B7,ORD_2579
LOG_02580,ITEM_0008,2023-04-18 12:00:00,out,B3,ORD_2580
LOG_02581,ITEM_0465,2023-04-18 13:00:00,out,B11,ORD_2581
LOG_02582,ITEM_0507,2023-04-18 14:00:00,in,B4,ORD_2582
LOG_02583,ITEM_0797,2023-04-18 15:00:00,out,B2,ORD_2583
LOG_02584,ITEM_0131,2023-04-18 16:00:00,in,B9,ORD_2584
LOG_02585,ITEM_0306,2023-04-18 17:00:00,out,B2,ORD_2585
LOG_02586,ITEM_0147,2023-04-18 18:00:00,out,B19,ORD_2586
LOG_02587,ITEM_0186,2023-04-18 19:00:00,in,B20,ORD_2587
LOG_02588,ITEM_0134,2023-04-18 20:00:00,out,B6,ORD_2588
LOG_02589,ITEM_0521,2023-04-18 21:00:00,in,B15,ORD_2589
LOG_02590,ITEM_0417,2023-04-18 22:00:00,in,B3,ORD_2590
LOG_02591,ITEM_0105,2023-04-18 23:00:00,in,B3,ORD_2591
LOG_02592,ITEM_0347,2023-04-19 00:00:00,in,B4,ORD_2592
LOG_02593,ITEM_0540,2023-04-19 01:00:00,out,B19,ORD_2593
LOG_02594,ITEM_0946,2023-04-19 02:00:00,in,B14,ORD_2594
LOG_02595,ITEM_0898,2023-04-19 03:00:00,in,B14,ORD_2595
LOG_02596,ITEM_0897,2023-04-19 04:00:00,in,B7,ORD_2596
LOG_02597,ITEM_0437,2023-04-19 05:00:00,out,B14,ORD_2597
LOG_02598,ITEM_0656,2023-04-19 06:00:00,in,B7,ORD_2598
LOG_02599,ITEM_0420,2023-04-19 07:00:00,in,B17,ORD_2599
LOG_02600,ITEM_0403,2023-04-19 08:00:00,in,B10,ORD_2600
LOG_02601,ITEM_0771,2023-04-19 09:00:00,in,B17,ORD_2601
LOG_02602,ITEM_0822,2023-04-19 10:00:00,in,B3,ORD_2602
LOG_02603,ITEM_0376,2023-04-19 11:00:00,out,B20,ORD_2603
LOG_02604,ITEM_0578,2023-04-19 12:00:00,in,B15,ORD_2604
LOG_02605,ITEM_0492,2023-04-19 13:00:00,in,B2,ORD_2605
LOG_02606,ITEM_0338,2023-04-19 14:00:00,in,B11,ORD_2606
LOG_02607,ITEM_0035,2023-04-19 15:00:00,out,B20,ORD_2607
LOG_02608,ITEM_0996,2023-04-19 16:00:00,in,B15,ORD_2608
LOG_02609,ITEM_0133,2023-04-19 17:00:00,out,B16,ORD_2609
LOG_02610,ITEM_0434,2023-04-19 18:00:00,out,B4,ORD_2610
LOG_02611,ITEM_0874,2023-04-19 19:00:00,out,B17,ORD_2611
LOG_02612,ITEM_0203,2023-04-19 20:00:00,in,B10,ORD_2612
LOG_02613,ITEM_0293,2023-04-19 21:00:00,out,B8,ORD_2613
LOG_02614,ITEM_0156,2023-04-19 22:00:00,out,B3,ORD_2614
LOG_02615,ITEM_0023,2023-04-19 23:00:00,out,B19,ORD_2615
LOG_02616,ITEM_0968,2023-04-20 00:00:00,in,B15,ORD_2616
LOG_02617,ITEM_0625,2023-04-20 01:00:00,in,B12,ORD_2617
LOG_02618,ITEM_0130,2023-04-20 02:00:00,in,B15,ORD_2618
LOG_02619,ITEM_0891,2023-04-20 03:00:00,out,B3,ORD_2619
LOG_02620,ITEM_0923,2023-04-20 04:00:00,out,B13,ORD_2620
LOG_02621,ITEM_0159,2023-04-20 05:00:00,out,B1,ORD_2621
LOG_02622,ITEM_0926,2023-04-20 06:00:00,in,B19,ORD_2622
LOG_02623,ITEM_0157,2023-04-20 07:00:00,in,B13,ORD_2623
LOG_02624,ITEM_0906,2023-04-20 08:00:00,in,B16,ORD_2624
LOG_02625,ITEM_0112,2023-04-20 09:00:00,out,B7,ORD_2625
LOG_02626,ITEM_0095,2023-04-20 10:00:00,out,B12,ORD_2626
LOG_02627,ITEM_0426,2023-04-20 11:00:00,in,B9,ORD_2627
LOG_02628,ITEM_0080,2023-04-20 12:00:00,in,B8,ORD_2628
LOG_02629,ITEM_0377,2023-04-20 13:00:00,in,B15,ORD_2629
LOG_02630,ITEM_0141,2023-04-20 14:00:00,in,B10,ORD_2630
LOG_02631,ITEM_0335,2023-04-20 15:00:00,in,B14,ORD_2631
LOG_02632,ITEM_0097,2023-04-20 16:00:00,out,B19,ORD_2632
LOG_02633,ITEM_0733,2023-04-20 17:00:00,out,B12,ORD_2633
LOG_02634,ITEM_0414,2023-04-20 18:00:00,out,B20,ORD_2634
LOG_02635,ITEM_0212,2023-04-20 19:00:00,in,B19,ORD_2635
LOG_02636,ITEM_0798,2023-04-20 20:00:00,out,B3,ORD_2636
LOG_02637,ITEM_0358,2023-04-20 21:00:00,in,B13,ORD_2637
LOG_02638,ITEM_0182,2023-04-20 22:00:00,in,B9,ORD_2638
LOG_02639,ITEM_0863,2023-04-20 23:00:00,in,B15,ORD_2639
LOG_02640,ITEM_0034,2023-04-21 00:00:00,out,B8,ORD_2640
LOG_02641,ITEM_0214,2023-04-21 01:00:00,in,B17,ORD_2641
LOG_02642,ITEM_0785,2023-04-21 02:00:00,in,B20,ORD_2642
LOG_02643,ITEM_0352,2023-04-21 03:00:00,in,B20,ORD_2643
LOG_02644,ITEM_0160,2023-04-21 04:00:00,in,B9,ORD_2644
LOG_02645,ITEM_0201,2023-04-21 05:00:00,out,B14,ORD_2645
LOG_02646,ITEM_0533,2023-04-21 06:00:00,in,B12,ORD_2646
LOG_02647,ITEM_0728,2023-04-21 07:00:00,out,B8,ORD_2647
LOG_02648,ITEM_0639,2023-04-21 08:00:00,in,B12,ORD_2648
LOG_02649,ITEM_0109,2023-04-21 09:00:00,out,B3,ORD_2649
LOG_02650,ITEM_0301,2023-04-21 10:00:00,in,B12,ORD_2650
LOG_02651,ITEM_0816,2023-04-21 11:00:00,in,B18,ORD_2651
LOG_02652,ITEM_0874,2023-04-21 12:00:00,out,B8,ORD_2652
LOG_02653,ITEM_0485,2023-04-21 13:00:00,in,B18,ORD_2653
LOG_02654,ITEM_0454,2023-04-21 14:00:00,out,B16,ORD_2654
LOG_02655,ITEM_0245,2023-04-21 15:00:00,in,B3,ORD_2655
LOG_02656,ITEM_0873,2023-04-21 16:00:00,in,B18,ORD_2656
LOG_02657,ITEM_0774,2023-04-21 17:00:00,in,B19,ORD_2657
LOG_02658,ITEM_0746,2023-04-21 18:00:00,in,B18,ORD_2658
LOG_02659,ITEM_0929,2023-04-21 19:00:00,out,B5,ORD_2659
LOG_02660,ITEM_0010,2023-04-21 20:00:00,out,B6,ORD_2660
LOG_02661,ITEM_0711,2023-04-21 21:00:00,out,B8,ORD_2661
LOG_02662,ITEM_0037,2023-04-21 22:00:00,in,B18,ORD_2662
LOG_02663,ITEM_0142,2023-04-21 23:00:00,in,B13,ORD_2663
LOG_02664,ITEM_0266,2023-04-22 00:00:00,out,B16,ORD_2664
LOG_02665,ITEM_0012,2023-04-22 01:00:00,in,B5,ORD_2665
LOG_02666,ITEM_0384,2023-04-22 02:00:00,out,B16,ORD_2666
LOG_02667,ITEM_0676,2023-04-22 03:00:00,in,B19,ORD_2667
LOG_02668,ITEM_0312,2023-04-22 04:00:00,out,B19,ORD_2668
LOG_02669,ITEM_0120,2023-04-22 05:00:00,out,B16,ORD_2669
LOG_02670,ITEM_0626,2023-04-22 06:00:00,out,B15,ORD_2670
LOG_02671,ITEM_0440,2023-04-22 07:00:00,out,B15,ORD_2671
LOG_02672,ITEM_0164,2023-04-22 08:00:00,out,B7,ORD_2672
LOG_02673,ITEM_0223,2023-04-22 09:00:00,in,B15,ORD_2673
LOG_02674,ITEM_0030,2023-04-22 10:00:00,in,B16,ORD_2674
LOG_02675,ITEM_0253,2023-04-22 11:00:00,in,B19,ORD_2675
LOG_02676,ITEM_0340,2023-04-22 12:00:00,out,B13,ORD_2676
LOG_02677,ITEM_0166,2023-04-22 13:00:00,in,B17,ORD_2677
LOG_02678,ITEM_0516,2023-04-22 14:00:00,in,B5,ORD_2678
LOG_02679,ITEM_0749,2023-04-22 15:00:00,in,B7,ORD_2679
LOG_02680,ITEM_0227,2023-04-22 16:00:00,out,B5,ORD_2680
LOG_02681,ITEM_0419,2023-04-22 17:00:00,out,B5,ORD_2681
LOG_02682,ITEM_0546,2023-04-22 18:00:00,out,B7,ORD_2682
LOG_02683,ITEM_0101,2023-04-22 19:00:00,out,B9,ORD_2683
LOG_02684,ITEM_0351,2023-04-22 20:00:00,in,B9,ORD_2684
LOG_02685,ITEM_0339,2023-04-22 21:00:00,in,B10,ORD_2685
LOG_02686,ITEM_0185,2023-04-22 22:00:00,in,B7,ORD_2686
LOG_02687,ITEM_0071,2023-04-22 23:00:00,out,B15,ORD_2687
LOG_02688,ITEM_0532,2023-04-23 00:00:00,in,B7,ORD_2688
LOG_02689,ITEM_0835,2023-04-23 01:00:00,out,B12,ORD_2689
LOG_02690,ITEM_0477,2023-04-23 02:00:00,in,B4,ORD_2690
LOG_02691,ITEM_0568,2023-04-23 03:00:00,out,B8,ORD_2691
LOG_02692,ITEM_0892,2023-04-23 04:00:00,out,B20,ORD_2692
LOG_02693,ITEM_0968,2023-04-23 05:00:00,out,B19,ORD_2693
LOG_02694,ITEM_0485,2023-04-23 06:00:00,out,B16,ORD_2694
LOG_02695,ITEM_0410,2023-04-23 07:00:00,out,B13,ORD_2695
LOG_02696,ITEM_0221,2023-04-23 08:00:00,in,B18,ORD_2696
LOG_02697,ITEM_0333,2023-04-23 09:00:00,out,B4,ORD_2697
LOG_02698,ITEM_0351,2023-04-23 10:00:00,in,B12,ORD_2698
LOG_02699,ITEM_0925,2023-04-23 11:00:00,out,B6,ORD_2699
LOG_02700,ITEM_0232,2023-04-23 12:00:00,in,B18,ORD_2700
LOG_02701,ITEM_0208,2023-04-23 13:00:00,out,B8,ORD_2701
LOG_02702,ITEM_0130,2023-04-23 14:00:00,out,B5,ORD_2702
LOG_02703,ITEM_0163,2023-04-23 15:00:00,in,B7,ORD_2703
LOG_02704,ITEM_0371,2023-04-23 16:00:00,in,B13,ORD_2704
LOG_02705,ITEM_0130,2023-04-23 17:00:00,out,B15,ORD_2705
LOG_02706,ITEM_0529,2023-04-23 18:00:00,out,B17,ORD_2706
LOG_02707,ITEM_0392,2023-04-23 19:00:00,in,B4,ORD_2707
LOG_02708,ITEM_0879,2023-04-23 20:00:00,out,B10,ORD_2708
LOG_02709,ITEM_0881,2023-04-23 21:00:00,out,B16,ORD_2709
LOG_02710,ITEM_0507,2023-04-23 22:00:00,out,B9,ORD_2710
LOG_02711,ITEM_0827,2023-04-23 23:00:00,in,B2,ORD_2711
LOG_02712,ITEM_0600,2023-04-24 00:00:00,in,B11,ORD_2712
LOG_02713,ITEM_0737,2023-04-24 01:00:00,in,B16,ORD_2713
LOG_02714,ITEM_0356,2023-04-24 02:00:00,out,B4,ORD_2714
LOG_02715,ITEM_0021,2023-04-24 03:00:00,out,B16,ORD_2715
LOG_02716,ITEM_0075,2023-04-24 04:00:00,in,B18,ORD_2716
LOG_02717,ITEM_0608,2023-04-24 05:00:00,out,B15,ORD_2717
LOG_02718,ITEM_0782,2023-04-24 06:00:00,out,B20,ORD_2718
LOG_02719,ITEM_0514,2023-04-24 07:00:00,in,B6,ORD_2719
LOG_02720,ITEM_0238,2023-04-24 08:00:00,out,B12,ORD_2720
LOG_02721,ITEM_0298,2023-04-24 09:00:00,out,B6,ORD_2721
LOG_02722,ITEM_0428,2023-04-24 10:00:00,in,B8,ORD_2722
LOG_02723,ITEM_0484,2023-04-24 11:00:00,in,B7,ORD_2723
LOG_02724,ITEM_0906,2023-04-24 12:00:00,in,B8,ORD_2724
LOG_02725,ITEM_0706,2023-04-24 13:00:00,out,B8,ORD_2725
LOG_02726,ITEM_0630,2023-04-24 14:00:00,out,B8,ORD_2726
LOG_02727,ITEM_0429,2023-04-24 15:00:00,out,B10,ORD_2727
LOG_02728,ITEM_0526,2023-04-24 16:00:00,in,B2,ORD_2728
LOG_02729,ITEM_0931,2023-04-24 17:00:00,in,B14,ORD_2729
LOG_02730,ITEM_0089,2023-04-24 18:00:00,in,B5,ORD_2730
LOG_02731,ITEM_0107,2023-04-24 19:00:00,out,B13,ORD_2731
LOG_02732,ITEM_0506,2023-04-24 20:00:00,in,B5,ORD_2732
LOG_02733,ITEM_0725,2023-04-24 21:00:00,in,B16,ORD_2733
LOG_02734,ITEM_0749,2023-04-24 22:00:00,out,B4,ORD_2734
LOG_02735,ITEM_0083,2023-04-24 23:00:00,in,B15,ORD_2735
LOG_02736,ITEM_0892,2023-04-25 00:00:00,out,B16,ORD_2736
LOG_02737,ITEM_0018,2023-04-25 01:00:00,in,B2,ORD_2737
LOG_02738,ITEM_0865,2023-04-25 02:00:00,in,B2,ORD_2738
LOG_02739,ITEM_0020,2023-04-25 03:00:00,out,B4,ORD_2739
LOG_02740,ITEM_0786,2023-04-25 04:00:00,in,B7,ORD_2740
LOG_02741,ITEM_0294,2023-04-25 05:00:00,out,B14,ORD_2741
LOG_02742,ITEM_0009,2023-04-25 06:00:00,out,B19,ORD_2742
LOG_02743,ITEM_0799,2023-04-25 07:00:00,out,B9,ORD_2743
LOG_02744,ITEM_0459,2023-04-25 08:00:00,in,B14,ORD_2744
LOG_02745,ITEM_0771,2023-04-25 09:00:00,out,B5,ORD_2745
LOG_02746,ITEM_0581,2023-04-25 10:00:00,out,B1,ORD_2746
LOG_02747,ITEM_0089,2023-04-25 11:00:00,out,B1,ORD_2747
LOG_02748,ITEM_0754,2023-04-25 12:00:00,out,B19,ORD_2748
LOG_02749,ITEM_0350,2023-04-25 13:00:00,out,B9,ORD_2749
LOG_02750,ITEM_0310,2023-04-25 14:00:00,in,B2,ORD_2750
LOG_02751,ITEM_0546,2023-04-25 15:00:00,out,B17,ORD_2751
LOG_02752,ITEM_0124,2023-04-25 16:00:00,in,B15,ORD_2752
LOG_02753,ITEM_0873,2023-04-25 17:00:00,in,B5,ORD_2753
LOG_02754,ITEM_0164,2023-04-25 18:00:00,out,B2,ORD_2754
LOG_02755,ITEM_0200,2023-04-25 19:00:00,out,B10,ORD_2755
LOG_02756,ITEM_0654,2023-04-25 20:00:00,out,B11,ORD_2756
LOG_02757,ITEM_0647,2023-04-25 21:00:00,out,B7,ORD_2757
LOG_02758,ITEM_0839,2023-04-25 22:00:00,in,B13,ORD_2758
LOG_02759,ITEM_0689,2023-04-25 23:00:00,out,B18,ORD_2759
LOG_02760,ITEM_0961,2023-04-26 00:00:00,out,B10,ORD_2760
LOG_02761,ITEM_0433,2023-04-26 01:00:00,in,B15,ORD_2761
LOG_02762,ITEM_0823,2023-04-26 02:00:00,in,B20,ORD_2762
LOG_02763,ITEM_0362,2023-04-26 03:00:00,out,B12,ORD_2763
LOG_02764,ITEM_0951,2023-04-26 04:00:00,out,B14,ORD_2764
LOG_02765,ITEM_0937,2023-04-26 05:00:00,out,B1,ORD_2765
LOG_02766,ITEM_0392,2023-04-26 06:00:00,out,B14,ORD_2766
LOG_02767,ITEM_0435,2023-04-26 07:00:00,in,B2,ORD_2767
LOG_02768,ITEM_0514,2023-04-26 08:00:00,in,B19,ORD_2768
LOG_02769,ITEM_0823,2023-04-26 09:00:00,in,B5,ORD_2769
LOG_02770,ITEM_0157,2023-04-26 10:00:00,in,B10,ORD_2770
LOG_02771,ITEM_0173,2023-04-26 11:00:00,out,B9,ORD_2771
LOG_02772,ITEM_0337,2023-04-26 12:00:00,out,B5,ORD_2772
LOG_02773,ITEM_0939,2023-04-26 13:00:00,in,B13,ORD_2773
LOG_02774,ITEM_0262,2023-04-26 14:00:00,in,B18,ORD_2774
LOG_02775,ITEM_0869,2023-04-26 15:00:00,in,B15,ORD_2775
LOG_02776,ITEM_0376,2023-04-26 16:00:00,in,B6,ORD_2776
LOG_02777,ITEM_0677,2023-04-26 17:00:00,out,B8,ORD_2777
LOG_02778,ITEM_0047,2023-04-26 18:00:00,out,B9,ORD_2778
LOG_02779,ITEM_0755,2023-04-26 19:00:00,in,B19,ORD_2779
LOG_02780,ITEM_0734,2023-04-26 20:00:00,out,B12,ORD_2780
LOG_02781,ITEM_0749,2023-04-26 21:00:00,out,B9,ORD_2781
LOG_02782,ITEM_0988,2023-04-26 22:00:00,out,B4,ORD_2782
LOG_02783,ITEM_0566,2023-04-26 23:00:00,out,B7,ORD_2783
LOG_02784,ITEM_0860,2023-04-27 00:00:00,out,B1,ORD_2784
LOG_02785,ITEM_0198,2023-04-27 01:00:00,in,B18,ORD_2785
LOG_02786,ITEM_0006,2023-04-27 02:00:00,in,B18,ORD_2786
LOG_02787,ITEM_0978,2023-04-27 03:00:00,out,B19,ORD_2787
LOG_02788,ITEM_0614,2023-04-27 04:00:00,out,B3,ORD_2788
LOG_02789,ITEM_0529,2023-04-27 05:00:00,in,B15,ORD_2789
LOG_02790,ITEM_0205,2023-04-27 06:00:00,in,B16,ORD_2790
